2461138.033707234, A.D. 2026-Apr-07 12:48:32.3050, -8.306277823962024E+04, -3.947184004656661E+05, -3.583284684989901E+04,  9.464703507392959E-01, -1.981690210843547E-01,  1.574497446574685E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.037179456, A.D. 2026-Apr-07 12:53:32.3050, -8.277881530355541E+04, -3.947777428515994E+05, -3.582811349658461E+04,  9.466158043265932E-01, -1.974468660093416E-01,  1.581071290741604E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.040651678, A.D. 2026-Apr-07 12:58:32.3050, -8.249480880824736E+04, -3.948368685738110E+05, -3.582336042298964E+04,  9.467607456831076E-01, -1.967245963272891E-01,  1.587644299798624E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.044123901, A.D. 2026-Apr-07 13:03:32.3050, -8.221075890737533E+04, -3.948957775979670E+05, -3.581858763162387E+04,  9.469051747418501E-01, -1.960022123579920E-01,  1.594216470796120E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.047596123, A.D. 2026-Apr-07 13:08:32.3050, -8.192666575463873E+04, -3.949544698898290E+05, -3.581379512500588E+04,  9.470490914359526E-01, -1.952797144212553E-01,  1.600787800784837E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.051068345, A.D. 2026-Apr-07 13:13:32.3050, -8.164252950375692E+04, -3.950129454152550E+05, -3.580898290566311E+04,  9.471924956986686E-01, -1.945571028368938E-01,  1.607358286815893E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.054540567, A.D. 2026-Apr-07 13:18:32.3050, -8.135835030846931E+04, -3.950712041401984E+05, -3.580415097613190E+04,  9.473353874633729E-01, -1.938343779247322E-01,  1.613927925940777E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.058012790, A.D. 2026-Apr-07 13:23:32.3050, -8.107412832253534E+04, -3.951292460307090E+05, -3.579929933895729E+04,  9.474777666635610E-01, -1.931115400046053E-01,  1.620496715211348E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.061485012, A.D. 2026-Apr-07 13:28:32.3050, -8.078986369973428E+04, -3.951870710529324E+05, -3.579442799669341E+04,  9.476196332328495E-01, -1.923885893963581E-01,  1.627064651679843E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.064957234, A.D. 2026-Apr-07 13:33:32.3050, -8.050555659386535E+04, -3.952446791731100E+05, -3.578953695190299E+04,  9.477609871049761E-01, -1.916655264198460E-01,  1.633631732398851E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.068429456, A.D. 2026-Apr-07 13:38:32.3050, -8.022120715874761E+04, -3.953020703575794E+05, -3.578462620715771E+04,  9.479018282137986E-01, -1.909423513949343E-01,  1.640197954421346E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.071901678, A.D. 2026-Apr-07 13:43:32.3050, -7.993681554821999E+04, -3.953592445727741E+05, -3.577969576503811E+04,  9.480421564932965E-01, -1.902190646414993E-01,  1.646763314800664E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.075373901, A.D. 2026-Apr-07 13:48:32.3050, -7.965238191614117E+04, -3.954162017852234E+05, -3.577474562813353E+04,  9.481819718775685E-01, -1.894956664794272E-01,  1.653327810590496E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.078846123, A.D. 2026-Apr-07 13:53:32.3050, -7.936790641638957E+04, -3.954729419615529E+05, -3.576977579904211E+04,  9.483212743008355E-01, -1.887721572286152E-01,  1.659891438844912E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.082318345, A.D. 2026-Apr-07 13:58:32.3050, -7.908338920286333E+04, -3.955294650684837E+05, -3.576478628037099E+04,  9.484600636974370E-01, -1.880485372089708E-01,  1.666454196618340E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.085790567, A.D. 2026-Apr-07 14:03:32.3050, -7.879883042948032E+04, -3.955857710728333E+05, -3.575977707473584E+04,  9.485983400018345E-01, -1.873248067404125E-01,  1.673016080965571E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.089262790, A.D. 2026-Apr-07 14:08:32.3050, -7.851423025017801E+04, -3.956418599415151E+05, -3.575474818476153E+04,  9.487361031486090E-01, -1.866009661428694E-01,  1.679577088941760E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.092735012, A.D. 2026-Apr-07 14:13:32.3050, -7.822958881891344E+04, -3.956977316415382E+05, -3.574969961308147E+04,  9.488733530724612E-01, -1.858770157362818E-01,  1.686137217602421E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.096207234, A.D. 2026-Apr-07 14:18:32.3050, -7.794490628966333E+04, -3.957533861400079E+05, -3.574463136233814E+04,  9.490100897082128E-01, -1.851529558406008E-01,  1.692696464003426E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.099679456, A.D. 2026-Apr-07 14:23:32.3050, -7.766018281642382E+04, -3.958088234041256E+05, -3.573954343518268E+04,  9.491463129908052E-01, -1.844287867757884E-01,  1.699254825201015E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.103151678, A.D. 2026-Apr-07 14:28:32.3050, -7.737541855321063E+04, -3.958640434011885E+05, -3.573443583427506E+04,  9.492820228552993E-01, -1.837045088618179E-01,  1.705812298251777E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.106623901, A.D. 2026-Apr-07 14:33:32.3050, -7.709061365405895E+04, -3.959190460985898E+05, -3.572930856228422E+04,  9.494172192368765E-01, -1.829801224186741E-01,  1.712368880212663E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.110096123, A.D. 2026-Apr-07 14:38:32.3050, -7.680576827302329E+04, -3.959738314638188E+05, -3.572416162188785E+04,  9.495519020708372E-01, -1.822556277663527E-01,  1.718924568140980E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.113568345, A.D. 2026-Apr-07 14:43:32.3050, -7.652088256417766E+04, -3.960283994644607E+05, -3.571899501577241E+04,  9.496860712926023E-01, -1.815310252248609E-01,  1.725479359094384E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.117040567, A.D. 2026-Apr-07 14:48:32.3050, -7.623595668161540E+04, -3.960827500681967E+05, -3.571380874663318E+04,  9.498197268377115E-01, -1.808063151142175E-01,  1.732033250130896E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.120512790, A.D. 2026-Apr-07 14:53:32.3050, -7.595099077944913E+04, -3.961368832428043E+05, -3.570860281717445E+04,  9.499528686418244E-01, -1.800814977544529E-01,  1.738586238308883E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.123985012, A.D. 2026-Apr-07 14:58:32.3050, -7.566598501181082E+04, -3.961907989561566E+05, -3.570337723010915E+04,  9.500854966407202E-01, -1.793565734656090E-01,  1.745138320687070E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.127457234, A.D. 2026-Apr-07 15:03:32.3050, -7.538093953285164E+04, -3.962444971762227E+05, -3.569813198815912E+04,  9.502176107702965E-01, -1.786315425677395E-01,  1.751689494324526E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.130929456, A.D. 2026-Apr-07 15:08:32.3050, -7.509585449674197E+04, -3.962979778710683E+05, -3.569286709405488E+04,  9.503492109665717E-01, -1.779064053809100E-01,  1.758239756280677E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.134401678, A.D. 2026-Apr-07 15:13:32.3050, -7.481073005767142E+04, -3.963512410088544E+05, -3.568758255053600E+04,  9.504802971656823E-01, -1.771811622251980E-01,  1.764789103615297E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.137873901, A.D. 2026-Apr-07 15:18:32.3050, -7.452556636984866E+04, -3.964042865578386E+05, -3.568227836035079E+04,  9.506108693038839E-01, -1.764558134206929E-01,  1.771337533388506E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.141346123, A.D. 2026-Apr-07 15:23:32.3050, -7.424036358750153E+04, -3.964571144863740E+05, -3.567695452625616E+04,  9.507409273175513E-01, -1.757303592874962E-01,  1.777885042660772E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.144818345, A.D. 2026-Apr-07 15:28:32.3050, -7.395512186487693E+04, -3.965097247629102E+05, -3.567161105101826E+04,  9.508704711431784E-01, -1.750048001457217E-01,  1.784431628492915E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.148290567, A.D. 2026-Apr-07 15:33:32.3050, -7.366984135624077E+04, -3.965621173559926E+05, -3.566624793741159E+04,  9.509995007173774E-01, -1.742791363154954E-01,  1.790977287946093E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.151762790, A.D. 2026-Apr-07 15:38:32.3050, -7.338452221587798E+04, -3.966142922342626E+05, -3.566086518821990E+04,  9.511280159768805E-01, -1.735533681169555E-01,  1.797522018081818E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.155235012, A.D. 2026-Apr-07 15:43:32.3050, -7.309916459809242E+04, -3.966662493664579E+05, -3.565546280623536E+04,  9.512560168585368E-01, -1.728274958702528E-01,  1.804065815961931E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.158707234, A.D. 2026-Apr-07 15:48:32.3050, -7.281376865720694E+04, -3.967179887214120E+05, -3.565004079425929E+04,  9.513835032993152E-01, -1.721015198955507E-01,  1.810608678648631E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.162179456, A.D. 2026-Apr-07 15:53:32.3050, -7.252833454756321E+04, -3.967695102680546E+05, -3.564459915510158E+04,  9.515104752363029E-01, -1.713754405130249E-01,  1.817150603204452E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.165651678, A.D. 2026-Apr-07 15:58:32.3050, -7.224286242352182E+04, -3.968208139754110E+05, -3.563913789158114E+04,  9.516369326067061E-01, -1.706492580428641E-01,  1.823691586692268E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.169123901, A.D. 2026-Apr-07 16:03:32.3050, -7.195735243946212E+04, -3.968718998126035E+05, -3.563365700652546E+04,  9.517628753478479E-01, -1.699229728052696E-01,  1.830231626175294E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.172596123, A.D. 2026-Apr-07 16:08:32.3050, -7.167180474978230E+04, -3.969227677488495E+05, -3.562815650277102E+04,  9.518883033971708E-01, -1.691965851204557E-01,  1.836770718717085E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.176068345, A.D. 2026-Apr-07 16:13:32.3050, -7.138621950889924E+04, -3.969734177534630E+05, -3.562263638316304E+04,  9.520132166922356E-01, -1.684700953086496E-01,  1.843308861381533E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.179540567, A.D. 2026-Apr-07 16:18:32.3050, -7.110059687124862E+04, -3.970238497958541E+05, -3.561709665055553E+04,  9.521376151707206E-01, -1.677435036900914E-01,  1.849846051232863E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.183012790, A.D. 2026-Apr-07 16:23:32.3050, -7.081493699128469E+04, -3.970740638455285E+05, -3.561153730781138E+04,  9.522614987704223E-01, -1.670168105850347E-01,  1.856382285335644E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.186485012, A.D. 2026-Apr-07 16:28:32.3050, -7.052924002348044E+04, -3.971240598720884E+05, -3.560595835780221E+04,  9.523848674292558E-01, -1.662900163137460E-01,  1.862917560754773E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.189957234, A.D. 2026-Apr-07 16:33:32.3050, -7.024350612232744E+04, -3.971738378452321E+05, -3.560035980340844E+04,  9.525077210852534E-01, -1.655631211965052E-01,  1.869451874555481E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.193429456, A.D. 2026-Apr-07 16:38:32.3050, -6.995773544233576E+04, -3.972233977347537E+05, -3.559474164751943E+04,  9.526300596765653E-01, -1.648361255536058E-01,  1.875985223803337E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.196901678, A.D. 2026-Apr-07 16:43:32.3050, -6.967192813803413E+04, -3.972727395105436E+05, -3.558910389303317E+04,  9.527518831414600E-01, -1.641090297053545E-01,  1.882517605564239E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.200373901, A.D. 2026-Apr-07 16:48:32.3050, -6.938608436396968E+04, -3.973218631425885E+05, -3.558344654285646E+04,  9.528731914183231E-01, -1.633818339720717E-01,  1.889049016904411E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.203846123, A.D. 2026-Apr-07 16:53:32.3050, -6.910020427470808E+04, -3.973707686009704E+05, -3.557776959990506E+04,  9.529939844456574E-01, -1.626545386740915E-01,  1.895579454890418E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.207318345, A.D. 2026-Apr-07 16:58:32.3050, -6.881428802483338E+04, -3.974194558558685E+05, -3.557207306710343E+04,  9.531142621620847E-01, -1.619271441317619E-01,  1.902108916589146E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.210790567, A.D. 2026-Apr-07 17:03:32.3050, -6.852833576894805E+04, -3.974679248775571E+05, -3.556635694738477E+04,  9.532340245063425E-01, -1.611996506654445E-01,  1.908637399067808E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.214262790, A.D. 2026-Apr-07 17:08:32.3050, -6.824234766167290E+04, -3.975161756364074E+05, -3.556062124369119E+04,  9.533532714172873E-01, -1.604720585955151E-01,  1.915164899393948E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.217735012, A.D. 2026-Apr-07 17:13:32.3050, -6.795632385764710E+04, -3.975642081028861E+05, -3.555486595897350E+04,  9.534720028338914E-01, -1.597443682423633E-01,  1.921691414635435E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.221207234, A.D. 2026-Apr-07 17:18:32.3050, -6.767026451152810E+04, -3.976120222475565E+05, -3.554909109619138E+04,  9.535902186952454E-01, -1.590165799263930E-01,  1.928216941860462E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.224679456, A.D. 2026-Apr-07 17:23:32.3050, -6.738416977799156E+04, -3.976596180410777E+05, -3.554329665831328E+04,  9.537079189405563E-01, -1.582886939680223E-01,  1.934741478137546E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.228151678, A.D. 2026-Apr-07 17:28:32.3050, -6.709803981173145E+04, -3.977069954542052E+05, -3.553748264831639E+04,  9.538251035091490E-01, -1.575607106876836E-01,  1.941265020535528E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.231623901, A.D. 2026-Apr-07 17:33:32.3050, -6.681187476745981E+04, -3.977541544577902E+05, -3.553164906918685E+04,  9.539417723404646E-01, -1.568326304058237E-01,  1.947787566123572E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.235096123, A.D. 2026-Apr-07 17:38:32.3050, -6.652567479990692E+04, -3.978010950227805E+05, -3.552579592391942E+04,  9.540579253740612E-01, -1.561044534429039E-01,  1.954309111971161E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.238568345, A.D. 2026-Apr-07 17:43:32.3050, -6.623944006382117E+04, -3.978478171202198E+05, -3.551992321551769E+04,  9.541735625496145E-01, -1.553761801194000E-01,  1.960829655148096E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.242040567, A.D. 2026-Apr-07 17:48:32.3050, -6.595317071396898E+04, -3.978943207212482E+05, -3.551403094699414E+04,  9.542886838069162E-01, -1.546478107558028E-01,  1.967349192724500E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.245512790, A.D. 2026-Apr-07 17:53:32.3050, -6.566686690513486E+04, -3.979406057971014E+05, -3.550811912136988E+04,  9.544032890858749E-01, -1.539193456726174E-01,  1.973867721770813E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.248985012, A.D. 2026-Apr-07 17:58:32.3050, -6.538052879212129E+04, -3.979866723191118E+05, -3.550218774167498E+04,  9.545173783265160E-01, -1.531907851903642E-01,  1.980385239357797E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.252457234, A.D. 2026-Apr-07 18:03:32.3050, -6.509415652974877E+04, -3.980325202587078E+05, -3.549623681094818E+04,  9.546309514689812E-01, -1.524621296295784E-01,  1.986901742556518E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.255929456, A.D. 2026-Apr-07 18:08:32.3050, -6.480775027285569E+04, -3.980781495874138E+05, -3.549026633223696E+04,  9.547440084535290E-01, -1.517333793108102E-01,  1.993417228438371E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.259401678, A.D. 2026-Apr-07 18:13:32.3050, -6.452131017629841E+04, -3.981235602768505E+05, -3.548427630859773E+04,  9.548565492205342E-01, -1.510045345546251E-01,  1.999931694075056E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.262873901, A.D. 2026-Apr-07 18:18:32.3050, -6.423483639495108E+04, -3.981687522987349E+05, -3.547826674309565E+04,  9.549685737104879E-01, -1.502755956816036E-01,  2.006445136538587E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.266346123, A.D. 2026-Apr-07 18:23:32.3050, -6.394832908370575E+04, -3.982137256248798E+05, -3.547223763880463E+04,  9.550800818639973E-01, -1.495465630123419E-01,  2.012957552901291E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.269818345, A.D. 2026-Apr-07 18:28:32.3050, -6.366178839747226E+04, -3.982584802271947E+05, -3.546618899880728E+04,  9.551910736217861E-01, -1.488174368674513E-01,  2.019468940235811E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.273290567, A.D. 2026-Apr-07 18:33:32.3050, -6.337521449117818E+04, -3.983030160776848E+05, -3.546012082619517E+04,  9.553015489246942E-01, -1.480882175675589E-01,  2.025979295615091E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.276762790, A.D. 2026-Apr-07 18:38:32.3050, -6.308860751976883E+04, -3.983473331484518E+05, -3.545403312406849E+04,  9.554115077136771E-01, -1.473589054333071E-01,  2.032488616112390E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.280235012, A.D. 2026-Apr-07 18:43:32.3050, -6.280196763820725E+04, -3.983914314116935E+05, -3.544792589553629E+04,  9.555209499298066E-01, -1.466295007853544E-01,  2.038996898801271E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.283707234, A.D. 2026-Apr-07 18:48:32.3050, -6.251529500147411E+04, -3.984353108397037E+05, -3.544179914371640E+04,  9.556298755142709E-01, -1.459000039443748E-01,  2.045504140755609E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.287179456, A.D. 2026-Apr-07 18:53:32.3050, -6.222858976456773E+04, -3.984789714048728E+05, -3.543565287173539E+04,  9.557382844083728E-01, -1.451704152310584E-01,  2.052010339049581E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.290651678, A.D. 2026-Apr-07 18:58:32.3050, -6.194185208250399E+04, -3.985224130796872E+05, -3.542948708272868E+04,  9.558461765535322E-01, -1.444407349661112E-01,  2.058515490757672E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.294123901, A.D. 2026-Apr-07 19:03:32.3050, -6.165508211031635E+04, -3.985656358367294E+05, -3.542330177984037E+04,  9.559535518912841E-01, -1.437109634702554E-01,  2.065019592954664E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.297596123, A.D. 2026-Apr-07 19:08:32.3050, -6.136828000305579E+04, -3.986086396486783E+05, -3.541709696622338E+04,  9.560604103632790E-01, -1.429811010642295E-01,  2.071522642715656E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.301068345, A.D. 2026-Apr-07 19:13:32.3050, -6.108144591579078E+04, -3.986514244883090E+05, -3.541087264503943E+04,  9.561667519112836E-01, -1.422511480687879E-01,  2.078024637116030E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.304540567, A.D. 2026-Apr-07 19:18:32.3050, -6.079458000360724E+04, -3.986939903284927E+05, -3.540462881945897E+04,  9.562725764771796E-01, -1.415211048047017E-01,  2.084525573231484E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.308012790, A.D. 2026-Apr-07 19:23:32.3050, -6.050768242160849E+04, -3.987363371421971E+05, -3.539836549266128E+04,  9.563778840029641E-01, -1.407909715927585E-01,  2.091025448138008E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.311485012, A.D. 2026-Apr-07 19:28:32.3050, -6.022075332491525E+04, -3.987784649024857E+05, -3.539208266783430E+04,  9.564826744307497E-01, -1.400607487537625E-01,  2.097524258911897E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.314957234, A.D. 2026-Apr-07 19:33:32.3050, -5.993379286866561E+04, -3.988203735825186E+05, -3.538578034817486E+04,  9.565869477027651E-01, -1.393304366085343E-01,  2.104022002629738E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.318429456, A.D. 2026-Apr-07 19:38:32.3050, -5.964680120801494E+04, -3.988620631555523E+05, -3.537945853688853E+04,  9.566907037613528E-01, -1.386000354779115E-01,  2.110518676368420E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.321901678, A.D. 2026-Apr-07 19:43:32.3050, -5.935977849813589E+04, -3.989035335949389E+05, -3.537311723718955E+04,  9.567939425489715E-01, -1.378695456827488E-01,  2.117014277205122E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.325373901, A.D. 2026-Apr-07 19:48:32.3050, -5.907272489421839E+04, -3.989447848741275E+05, -3.536675645230108E+04,  9.568966640081947E-01, -1.371389675439173E-01,  2.123508802217321E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.328846123, A.D. 2026-Apr-07 19:53:32.3050, -5.878564055146955E+04, -3.989858169666630E+05, -3.536037618545498E+04,  9.569988680817113E-01, -1.364083013823058E-01,  2.130002248482789E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.332318345, A.D. 2026-Apr-07 19:58:32.3050, -5.849852562511366E+04, -3.990266298461867E+05, -3.535397643989188E+04,  9.571005547123245E-01, -1.356775475188198E-01,  2.136494613079590E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.335790567, A.D. 2026-Apr-07 20:03:32.3050, -5.821138027039215E+04, -3.990672234864362E+05, -3.534755721886113E+04,  9.572017238429532E-01, -1.349467062743823E-01,  2.142985893086079E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.339262790, A.D. 2026-Apr-07 20:08:32.3050, -5.792420464256358E+04, -3.991075978612453E+05, -3.534111852562090E+04,  9.573023754166304E-01, -1.342157779699336E-01,  2.149476085580901E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.342735012, A.D. 2026-Apr-07 20:13:32.3050, -5.763699889690356E+04, -3.991477529445443E+05, -3.533466036343804E+04,  9.574025093765045E-01, -1.334847629264317E-01,  2.155965187642995E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.346207234, A.D. 2026-Apr-07 20:18:32.3050, -5.734976318870474E+04, -3.991876887103594E+05, -3.532818273558837E+04,  9.575021256658389E-01, -1.327536614648516E-01,  2.162453196351579E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.349679456, A.D. 2026-Apr-07 20:23:32.3050, -5.706249767327677E+04, -3.992274051328135E+05, -3.532168564535622E+04,  9.576012242280102E-01, -1.320224739061866E-01,  2.168940108786170E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.353151678, A.D. 2026-Apr-07 20:28:32.3050, -5.677520250594630E+04, -3.992669021861256E+05, -3.531516909603484E+04,  9.576998050065115E-01, -1.312912005714475E-01,  2.175425922026569E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.356623901, A.D. 2026-Apr-07 20:33:32.3050, -5.648787784205688E+04, -3.993061798446109E+05, -3.530863309092616E+04,  9.577978679449491E-01, -1.305598417816627E-01,  2.181910633152852E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.360096123, A.D. 2026-Apr-07 20:38:32.3050, -5.620052383696896E+04, -3.993452380826811E+05, -3.530207763334090E+04,  9.578954129870443E-01, -1.298283978578791E-01,  2.188394239245397E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.363568345, A.D. 2026-Apr-07 20:43:32.3050, -5.591314064605990E+04, -3.993840768748443E+05, -3.529550272659864E+04,  9.579924400766330E-01, -1.290968691211613E-01,  2.194876737384852E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.367040567, A.D. 2026-Apr-07 20:48:32.3050, -5.562572842472383E+04, -3.994226961957046E+05, -3.528890837402752E+04,  9.580889491576651E-01, -1.283652558925921E-01,  2.201358124652154E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.370512790, A.D. 2026-Apr-07 20:53:32.3050, -5.533828732837174E+04, -3.994610960199628E+05, -3.528229457896450E+04,  9.581849401742047E-01, -1.276335584932727E-01,  2.207838398128522E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.373985012, A.D. 2026-Apr-07 20:58:32.3050, -5.505081751243134E+04, -3.994992763224156E+05, -3.527566134475547E+04,  9.582804130704304E-01, -1.269017772443226E-01,  2.214317554895449E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2461138.377457234, A.D. 2026-Apr-07 21:03:32.3050, -5.476331913234709E+04, -3.995372370779564E+05, -3.526900867475479E+04,  9.583753677906354E-01, -1.261699124668796E-01,  2.220795592034714E-02,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
